RF_train
89.8197815954262
34.21221090808199
29.393708176803244
29.276784838196686
60.56739991081964
60.89990588885247
95.20135620377059
58.613569702131116
53.4865986895847
43.441086714508195
81.42870236688523
47.171083813827856
99.69116556081968
90.55990158114751
53.679465199655716
80.09786334188793
76.7025750868853
97.00590127131143
90.04081908704924
67.7671750132787
23.45379712524589
29.9728907759836
50.38657919491808
82.31922400426234
50.808064454098385
77.76071642147541
30.631350787426225
28.838480314987116
60.13018599435791
80.09786334188793
98.40504810655744
14.370218932377055
31.307930643770522
67.5283892566147
46.32017466754096
88.53617317363393
88.99312202786889
67.08429250004099
68.34867338934423
25.25743924540984
27.83461124983605
56.866508097377064
54.22574359057379
52.14556688573774
23.79056187999998
53.679465199655716
67.08429250004099
63.242930013934455
29.9728907759836
21.450270726967215
48.47503582311481
29.562325245262276
17.959185675327863
24.670960793114762
76.3144305510246
37.112039417213126
98.72428561377059
40.179139762295115
85.5651942280328
29.562325245262276
23.81905986959015
43.475666998306025
98.38655928852461
31.698149722950795
87.57037104180337
24.610857540163945
45.4120747009836
89.8197815954262
95.53236427114753
99.4619697662295
38.2447646967213
27.65968242930328
41.11140933459016
64.21824035508192
59.362539624918035
28.838480314987116
47.171083813827856
81.02362845311471
88.51658718311471
56.28147363393439
30.631350787426225
75.53647811803279
54.713921699508184
62.95332957519131
