RForest_ALL
22.727716470969565
40.20170613726463
64.18585397304729
83.92560024096952
19.626492809665475
38.03528473888989
63.84933101559087
65.8692909302402
87.50656460020156
25.348783793680948
33.64391403594953
69.36678107109684
80.80718818867824
89.1124801572283
20.194316058484162
28.40573846432593
30.58727871896222
33.1716538768423
43.77666894702896
55.36656998325936
28.40573846432593
30.58727871896222
33.1716538768423
43.77666894702896
55.36656998325936
28.678748814083903
29.773899538273238
47.21639942856197
58.86751308863489
81.48115997821152
28.678748814083903
29.773899538273238
47.21639942856197
58.86751308863489
81.48115997821152
29.887584124710155
29.915874606380743
53.85603870695772
65.47940948078615
90.40573094197947
29.887584124710155
29.915874606380743
53.85603870695772
65.47940948078615
90.40573094197947
27.971202149312166
28.64800335364946
31.99291544301386
39.192849692469686
41.57222917450936
44.61120706041218
47.584836515560106
47.36532547859249
42.93217807729462
46.87665081601257
49.24813355049138
60.359863607213335
69.96311037191944
78.34911908758622
82.83061622884387
85.27461484989941
74.96813455749874
80.18948901010229
77.32591260583688
79.76854486541716
87.88963180882992
88.16836483574983
91.09078220022138
91.15675676723657
23.24273745493663
30.62127712151734
37.78491867044562
54.89777738464768
55.713277296562566
61.195707068219356
25.109295090358923
43.0766320217804
46.93676221884201
55.59648953537018
56.608035175663005
56.543525956477026
65.17421133441552
23.761672373623977
27.705387347358368
41.812928016175874
59.46607841056398
58.11865107763833
52.11936659121878
58.93621087296738
24.004764752573983
98.57447074665211
97.55982612776012
94.8706376264203
78.2415039232786
55.35398995394051
99.54276870933246
98.6617006729658
96.31773048227723
84.61750942515327
63.67791499061354
99.61704809231597
98.76584587021468
97.5239680240061
88.68800531345457
68.14574360389099
