RF_train
89.8197815954262
34.197317360213134
29.393708176803244
29.276784838196686
60.50378828794531
60.89990588885247
95.20135620377059
58.6191590318579
53.4865986895847
43.42671071598361
81.45366579688526
47.50335932841802
99.69116556081968
90.55990158114751
53.679465199655716
80.09786334188793
76.7025750868853
97.00590127131143
90.01585565704923
67.76899575879783
23.45379712524589
29.9728907759836
50.38657919491808
82.31922400426234
50.79688579464483
77.76630575120218
30.631350787426225
28.838480314987116
60.13018599435791
80.09786334188793
98.40504810655744
14.370218932377055
31.464639609016423
66.90651542328683
46.41133301322949
88.53617317363393
88.99312202786889
67.08429250004099
68.34867338934423
25.25743924540984
27.83461124983605
56.86730638234974
54.23353267245357
52.85269952098365
23.79056187999998
53.679465199655716
67.08429250004099
63.17935689614757
29.9728907759836
21.450270726967215
48.3961637911476
29.562325245262276
17.959185675327863
24.670960793114762
75.69255671769673
37.112039417213126
98.72428561377059
40.19455085950823
85.35386246090164
29.562325245262276
23.81905986959015
43.5393630453552
98.38655928852461
31.69866727229506
87.54540761180336
24.610857540163945
45.48724626240983
89.8197815954262
95.53236427114753
99.4619697662295
38.2447646967213
27.65968242930328
41.11140933459016
64.48824087393437
59.538035509043716
28.838480314987116
47.50335932841802
81.02362845311471
88.51658718311471
56.42372041122401
30.631350787426225
75.53647811803279
54.637838621098346
63.493404913715906
